gene,mi_score,rf_importance,combined_score
group_24898,0.14165644364874402,0.0014945127178112036,0.4359921058474043
group_8541,0.11389732771789747,0.0038180628961805747,0.4351870744583707
group_26374,0.12080854627413368,0.003173718165287871,0.43325754670117855
wbbJ,0.11744075440595411,0.0034575498015192367,0.4332224321997357
group_21549,0.1184726845643361,0.0032425257851671284,0.42909104735691755
gudP_2,0.11653429101723604,0.0033968125414988344,0.42877720393232943
group_26343,0.11443322881016693,0.003556690086148381,0.42819905336378083
group_21560,0.11744075440595411,0.00327283374269953,0.4272474828760829
group_13317,0.11033945821150747,0.0038588555003540716,0.4267703001887933
group_25008,0.12852772417635588,0.002284683201616124,0.4256241240174221
group_21010,0.11642382443419494,0.003295029821736632,0.42518257486604083
rfaS,0.11154950513082093,0.0036632330408708814,0.42375391608529084
group_26328,0.11443322881016693,0.003371630672070913,0.4222129976410513
group_15881,0.11542145536787596,0.00328072014184221,0.42197667374392867
group_21533,0.11154950513082093,0.0035467634540879696,0.41998651284368144
tabA_2,0.1139621214166647,0.0033377106135497824,0.4198265889216269
dhfrI,0.1278530441793864,0.002141063379203171,0.4191322071669508
group_26375,0.11479443777459815,0.0032385737004492947,0.4188975132571584
group_26088,0.1133560561138717,0.0033227209494831366,0.41768319667796344
tamB,0.15074884979682635,0.000155889989706512,0.41757392071511057
group_21561,0.11932742993825035,0.0027830679105740096,0.4165681666718794
group_26349,0.11744075440595411,0.002901145612131244,0.4152246097239635
group_12292,0.14328633151245768,0.0006346696026929039,0.41263931037443075
group_21544,0.11542145536787596,0.002983310684430116,0.41235646829039635
ygjQ,0.11772068951906285,0.00278528772710781,0.4122430487511164
group_27188,0.11113179432540836,0.0033097035946963904,0.41117533040725585
group_26399,0.10623983751897437,0.0036975534023082155,0.4103339074664992
group_25849,0.1437562865326386,0.000489132917952139,0.40921773758843594
group_26351,0.1135049924133708,0.003000953391161828,0.4076826590510999
group_3308,0.13260385243966535,0.0013729201361426533,0.40728614429059884
kdgT_2,0.12700322825026367,0.0018174750799378981,0.40633964164822384
pemI,0.1292324973099052,0.0014839950614379332,0.4016531745052479
G,0.10256135394332534,0.0037005485316426823,0.40036444462839016
group_24934,0.12527806742984593,0.001775961330541422,0.40027582545862855
group_15444,0.1242092778770375,0.0017675670049185712,0.3970795035256553
R,0.11269650016106414,0.0027267988667561095,0.39660219572207256
pemK,0.1342168952096853,0.000893836032536626,0.396203537358336
group_24658,0.1110262889643646,0.0027721477331970083,0.3934984681265441
group_25848,0.1437562865326386,0.0,0.393395916703079
group_13374,0.11929423357772405,0.0020502456167990715,0.39277296264301775
yagE_1,0.12529759290418002,0.0015163118703284016,0.39193046254780595
yidZ,0.14281084402382474,1.9837570860129733e-05,0.39145034765143955
ycjP_2,0.12562372507365882,0.0013943178207743516,0.3888768375307393
group_18589,0.14165644364874402,0.0,0.3876495967578594
group_24640,0.1347502075778081,0.0005472972630525545,0.3864535969457815
group_18513,0.13011340109808767,0.0009221148029001594,0.38588885455260213
group_3389,0.11060271393662856,0.002372389018519092,0.37940847185121973
uidB2,0.13614815818777656,0.0001784464479944543,0.37834805984830505
group_13898,0.13583696488164815,0.00015928608550998694,0.37687669064742063
ycaC,0.11440014691017378,0.0019075657353390672,0.37476484267290244
group_9665,0.12266551927229964,0.0011735920510753596,0.373641823084253
group_12216,0.13286505649997477,0.00025802617215943917,0.37193783494044363
kfoC,0.1325973240135654,0.00027952533024157197,0.37190059841791817
group_14311,0.12125074865697595,0.0012223390535878974,0.37134703917619477
group_26322,0.12387437999457673,0.0009726444197596056,0.37044994132232284
yfcR,0.13299472203731447,0.00019483149760956306,0.3702485335939353
nhaR,0.12527806742984593,0.0008374523758584515,0.36991818638893403
group_12219,0.12263579106704986,0.0010516077147473101,0.36961468341331194
group_20769,0.1347502075778081,0.0,0.3687503532072137
group_21554,0.1184726845643361,0.0013632428109675077,0.36830250191374075
tnpA_4,0.09574975973795562,0.003264121454540117,0.3676072305795218
group_7283,0.1055543472364021,0.0024217236844205543,0.3671891883533579
tdcE,0.1332390909517028,5.767266544977691e-05,0.36648062932724534
gatD,0.10251935203586611,0.0026481474079772405,0.36620783298121573
group_21030,0.1139621214166647,0.0016382153899315466,0.36485357844385236
elfA,0.13299472203731447,1.8239492908615517e-05,0.36453637036463915
group_26397,0.12839993032757438,0.00039731821523248924,0.3642244384498787
group_16613,0.11886044642460822,0.0011794478151417355,0.363418474687619
group_19045,0.13276072975603592,0.0,0.363306052504764
group_19944,0.11360778631836815,0.001566713160245492,0.3615710645919749
group_4655,0.1212745412314424,0.000872874666923425,0.3601081396371951
tdcG,0.12263579106704986,0.0007112022600883633,0.3586037006428999
rspA_2,0.11685461523806917,0.0011488159880280661,0.3569385846337675
group_24441,0.1135049924133708,0.001415833431656008,0.3564093074514856
group_13026,0.12527806742984593,0.00041071870101550895,0.35611477320344925
yjgL_1,0.11372998983063609,0.0013704666946746768,0.3555575607356106
yadN,0.12986183535747936,0.0,0.35537309007730117
focC_2,0.1256549124104842,0.0003382777237360599,0.35480280306293965
group_11523,0.12039102747998554,0.0007545814967233064,0.3538639721340506
group_12049,0.12310030678148054,0.0005120870510496525,0.3534341561150732
yadK,0.1266317459862162,0.00019762465707046103,0.3529262963376773
group_11525,0.12628791449898635,0.0002014062790926341,0.3521077079942546
group_20781,0.11545610542786117,0.0011024878946294379,0.3516129364782514
group_12038,0.12831880400666149,0.0,0.3511505113809091
group_36,0.12529759290418002,0.0002512745462108782,0.3510107181984037
frwC,0.1274960026368244,5.6907439581361026e-05,0.3507396424358273
group_24445,0.12693376357599423,3.382270367660889e-05,0.34845433417409083
cbrB,0.1273016798899412,0.0,0.3483671028490129
group_12541,0.11797497966499597,0.0007837416555038096,0.3481955763738611
katG,0.11257601615878549,0.0012217953787146678,0.34759063495020204
group_26362,0.11642382443419494,0.0008624377923431971,0.34649632423022514
group_17977,0.1256549124104842,7.965588932514493e-05,0.34643724803502735
group_9002,0.1069129960933512,0.0016025322048134787,0.34440907945743243
rfaL,0.1258492437369984,0.0,0.3443924422213885
group_14958,0.12537760492002478,0.0,0.34310178016200205
aufD,0.12527806742984593,0.0,0.3428293910849436
group_7167,0.12254968386797833,0.0002264730421648242,0.3426886883408273
yiaO_1,0.12472134093932763,4.1039948459480576e-05,0.34263338821216444
dnaB_2,0.1250069180536365,0.0,0.342087377917865
group_16226,0.1139621214166647,0.000932232836098202,0.34201739403470777
group_1421,0.10877973681024679,0.0013630928675681727,0.3417724391034777
mhpR,0.12011591410486867,0.00040041437995882946,0.34165498458776034
siaT,0.12294468425481539,0.000144402085703147,0.34111490357824653
group_17014,0.1069553451210637,0.0014959075809248318,0.34107601810670274
group_21553,0.12387437999457673,0.0,0.33898813364230035
group_26323,0.12387437999457673,0.0,0.33898813364230035
group_11339,0.11666750127306388,0.0005898033199838827,0.33834434029415894
group_18064,0.12347750151575618,0.0,0.33790205680475854
group_4490,0.09338184757751142,0.0025423354465542443,0.3377799527873823
X,0.1088587241681691,0.0012081075918067947,0.336975334258763
group_17892,0.12310030678148054,0.0,0.33686984547055626
tsx2,0.12304103400226128,0.0,0.3367076426905061
mhpB,0.12234870732849562,4.885609486786699e-05,0.33639338977090033
group_26366,0.12276001323860729,0.0,0.3359386160020852
group_26325,0.12276001323860729,0.0,0.3359386160020852
group_26365,0.12276001323860729,0.0,0.3359386160020852
group_21527,0.12276001323860729,0.0,0.3359386160020852
group_26327,0.12276001323860729,0.0,0.3359386160020852
group_26361,0.12276001323860729,0.0,0.3359386160020852
ygfI2,0.12271417430231742,0.0,0.33581317557228424
group_26334,0.10371441424945978,0.0016055510217787726,0.33575365675406627
gatA,0.12257775462583212,0.0,0.3354398566378438
hcpD,0.11101267421395486,0.0009588787489069918,0.3348079979914889
group_26354,0.12058341627197346,0.00014622263755431275,0.3347120702024895
group_19067,0.12122005055228255,8.63725102479436e-05,0.33451829790319826
group_26388,0.11443322881016693,0.0006512726936113796,0.3342184769299142
group_6217,0.12073082631266799,8.860041312664703e-05,0.33325157773649217
icc_2,0.11993551174664342,0.00015091787258492929,0.3330909238631066
group_19064,0.12166321527405002,0.0,0.33293717619534957
intS_3,0.12160079851301245,0.0,0.33276636975948853
yiaM_1,0.11835254433441697,0.0002621468046398272,0.3323569437494945
group_2126,0.11970249499535149,0.00013778232563791006,0.33202837124110135
group_17281,0.12105274714014563,0.0,0.33126660110581263
group_4085,0.12094870272089192,0.0,0.33098187860293776
group_19056,0.11542145536787596,0.0004537334746857971,0.3305330700700955
group_26367,0.12058341627197346,0.0,0.3299822548581148
group_21535,0.12058341627197346,0.0,0.3299822548581148
group_21536,0.12058341627197346,0.0,0.3299822548581148
mhpD,0.12048577924861964,0.0,0.3297150664989318
group_13719,0.11901168360769583,0.00011712642568379853,0.32946978344457906
group_26360,0.11952007659737895,6.078729231048727e-05,0.32903864171351743
mhpC,0.12011591410486867,0.0,0.3287029129378826
mhpE,0.12011591410486867,0.0,0.3287029129378826
mhpA,0.12011591410486867,0.0,0.3287029129378826
cox,0.11653429101723604,0.00030066291399168956,0.3286270749126425
group_4092,0.1186997074665656,0.00010586245293065424,0.3282516938881089
group_26376,0.11249762583818866,0.0006186944018612877,0.32786780807762145
group_14166,0.11970249499535149,0.0,0.3275715718775708
group_19059,0.11952007659737895,0.0,0.32707237525353555
group_26356,0.11952007659737895,0.0,0.32707237525353555
argI,0.1139621214166647,0.00046280612252747044,0.32683300323146064
group_44579,0.11863018332060839,6.565250007512042e-05,0.32676077969582884
group_21547,0.1184726845643361,7.16236814972597e-05,0.32652292468933786
group_185,0.11786259929876056,0.0001186379410063621,0.3263741520558219
yijE,0.11924206782897243,0.0,0.3263115910333955
yfcS,0.11900819123565592,0.0,0.3256715766098392
argR_2,0.1139621214166647,0.0004185532815707245,0.3254015712063637
group_13573,0.11657496066494799,0.00019720888777819613,0.325391976134069
yfkN_1,0.1177870737725555,9.104507903620666e-05,0.3252749356711244
fimC_2,0.11864717117239468,0.0,0.32468362803232714
group_26350,0.11863018332060839,0.0,0.32463713996777016
group_20792,0.11850239897220691,0.0,0.3242874520194297
group_21548,0.1184726845643361,0.0,0.3242061371287215
rfbC,0.1184726845643361,0.0,0.3242061371287215
group_21551,0.1184726845643361,0.0,0.3242061371287215
group_26316,0.1184726845643361,0.0,0.3242061371287215
group_26355,0.1184726845643361,0.0,0.3242061371287215
group_26357,0.1184726845643361,0.0,0.3242061371287215
group_15886,0.11839869585951968,0.0,0.32400366351821064
group_19054,0.11542145536787596,0.0002516840187765285,0.32399744307781636
group_11770,0.1055543472364021,0.0010728743149655679,0.3235584034652886
group_187,0.11638981740137226,0.0001438904059062043,0.3231606474692284
group_15564,0.11775466752473578,0.0,0.3222412493424456
group_5974,0.11772068951906285,0.0,0.3221482669135245
fabG1,0.1175517405415803,0.0,0.3216859299994256
group_9853,0.1175517405415803,0.0,0.3216859299994256
group_21541,0.11744075440595411,0.0,0.3213822111594671
wbbK,0.11744075440595411,0.0,0.3213822111594671
group_26352,0.11744075440595411,0.0,0.3213822111594671
group_26378,0.11744075440595411,0.0,0.3213822111594671
group_14268,0.11736082026620466,0.0,0.32116346758342657
rfaJ_3,0.1114548785901214,0.0004924922232487833,0.3209320604540235
group_26330,0.11443322881016693,0.0002394045410345263,0.3208959138815375
yjgH,0.11718893564364477,0.0,0.3206930971369194
group_9908,0.11714920729291882,0.0,0.3205843786152061
group_16266,0.11114139806063092,0.00046112802921796745,0.3190596788507705
group_15884,0.11653429101723604,0.0,0.3189016309740862
group_19057,0.11653429101723604,0.0,0.3189016309740862
group_24444,0.11653429101723604,0.0,0.3189016309740862
pdxA_3,0.11653429101723604,0.0,0.3189016309740862
group_20674,0.11653429101723604,0.0,0.3189016309740862
group_24688,0.09698183335470681,0.0016470752175673823,0.3186727982955453
group_19061,0.11642382443419494,0.0,0.3185993339144928
group_19062,0.11642382443419494,0.0,0.3185993339144928
group_19063,0.11642382443419494,0.0,0.3185993339144928
yjjL,0.11637040521052879,0.0,0.3184531496676783
group_21545,0.11542145536787596,6.480365954973737e-05,0.3179524858439899
group_12674,0.09229114536952451,0.0019906464857013073,0.3169498937722073
group_26368,0.11581964091389756,0.0,0.3169459569690622
group_17288,0.11542145536787596,2.1892354388097877e-05,0.31656444803400796
group_8042,0.10966169529602175,0.0005006194318475922,0.316287817195927
wbbL,0.11550971423078808,0.0,0.31609782785694285
group_26379,0.11550971423078808,0.0,0.31609782785694285
yedI,0.11547022939086517,0.0,0.3159897757141263
group_21542,0.11542145536787596,0.0,0.3158563032799451
hsdM_1,0.11542145536787596,0.0,0.3158563032799451
hsdR_1,0.11542145536787596,0.0,0.3158563032799451
group_21552,0.11542145536787596,0.0,0.3158563032799451
group_26353,0.11542145536787596,0.0,0.3158563032799451
group_21539,0.11542145536787596,0.0,0.3158563032799451
group_21543,0.11542145536787596,0.0,0.3158563032799451
group_17285,0.11542145536787596,0.0,0.3158563032799451
yfkN_2,0.1150301211379511,0.0,0.3147853985432566
group_17279,0.11496370976936306,0.0,0.31460366067380274
group_8350,0.11486559493950206,0.0,0.3143351647743827
group_26317,0.11443322881016693,3.516147279646199e-05,0.31428933083603783
arcC_3,0.1139621214166647,6.590173039774239e-05,0.31399446799817565
dpnA,0.1135049924133708,9.243647280191364e-05,0.31360182327953623
group_16790,0.11450009425174693,0.0,0.31333495475479145
group_21563,0.11443322881016693,4.512514725061143e-06,0.3132979391158511
group_26384,0.11443322881016693,0.0,0.313151974292994
group_26393,0.11443322881016693,0.0,0.313151974292994
group_26392,0.11443322881016693,0.0,0.313151974292994
group_26383,0.11443322881016693,0.0,0.313151974292994
group_19068,0.11443322881016693,0.0,0.313151974292994
group_19070,0.11443322881016693,0.0,0.313151974292994
group_26329,0.11443322881016693,0.0,0.313151974292994
group_26387,0.11443322881016693,0.0,0.313151974292994
group_26386,0.11443322881016693,0.0,0.313151974292994
group_26385,0.11443322881016693,0.0,0.313151974292994
group_15887,0.11443322881016693,0.0,0.313151974292994
group_15875,0.11443322881016693,0.0,0.313151974292994
group_15890,0.11443322881016693,0.0,0.313151974292994
group_4134,0.11443322881016693,0.0,0.313151974292994
group_26396,0.11443322881016693,0.0,0.313151974292994
group_26389,0.11443322881016693,0.0,0.313151974292994
group_26390,0.11443322881016693,0.0,0.313151974292994
group_26311,0.11443322881016693,0.0,0.313151974292994
group_26391,0.11443322881016693,0.0,0.313151974292994
mntH_2,0.11443322881016693,0.0,0.313151974292994
group_26394,0.11443322881016693,0.0,0.313151974292994
yggM,0.09980258265845905,0.0012373891735782342,0.3131399338506998
group_21564,0.11412228910115807,2.5825099215580024e-05,0.31313642893891086
group_16337,0.11283538493104973,0.00012751008330961266,0.31290392504030723
mgtA,0.1143172864357064,0.0,0.3128346924696878
group_11737,0.1143172864357064,0.0,0.3128346924696878
group_4717,0.10667381381648872,0.0006383071668282045,0.3125650770588828
vapC_2,0.10472561727818737,0.0007978977110846687,0.31239596715813334
group_26398,0.11412228910115807,0.0,0.31230107298730947
group_12319,0.114022504881312,0.0,0.31202800872277925
arcB_2,0.1139621214166647,0.0,0.3118627664992179
arcA_2,0.1139621214166647,0.0,0.3118627664992179
hsdS,0.07922037646171548,0.0029197557654155083,0.31123470374430806
group_21562,0.11345874585928717,2.2910723561743032e-05,0.31122634094518936
group_6554,0.08916327094642947,0.0020655906504999954,0.3108145107514537
group_21538,0.1135049924133708,0.0,0.3106118112352249
group_17290,0.11345874585928717,0.0,0.31048525533994026
rfaB,0.11345874585928717,0.0,0.31048525533994026
group_26341,0.11345874585928717,0.0,0.31048525533994026
bglH_2,0.10455118875724521,0.0007518375311000436,0.310428741789206
group_14382,0.1122003863578411,0.00010285419443860588,0.31036868534575784
xerD_2,0.11252399092068961,6.406598835841734e-05,0.30999957534018124
mhpF,0.11325333090878775,0.0,0.3099231275559263
group_12513,0.09977237156883045,0.0011300050916116886,0.3095837423475286
group_12673,0.10966169529602175,0.000279833601252262,0.3091461308822574
yjgN,0.11254972375348328,0.0,0.30799767310353104
group_26395,0.11252399092068961,0.0,0.30792725398243237
rfaJ_1,0.10994881066560583,0.00021756866335074582,0.30791777237604345
waaU,0.11155669146154966,5.1710949183735345e-05,0.3069528699839807
ybcQ,0.11211055015436984,0.0,0.30679585365725
higB-1,0.09892886165238812,0.0010924136301588311,0.30605947875061096
group_17287,0.11160168833633174,0.0,0.3054033290846831
group_19044,0.11154950513082093,0.0,0.30526052726035036
group_15878,0.11154950513082093,0.0,0.30526052726035036
group_11935,0.10966169529602175,0.00014242700486385876,0.30470148510861805
nmpC,0.11128733297645041,0.0,0.3045430806878971
group_11443,0.10988561984431777,0.00010928705193159235,0.30424229817962284
yadM,0.11032828493288611,7.055145014317168e-05,0.30420070454025494
yjiA_2,0.07922037646171548,0.002685779404495036,0.3036663477044196
